P1_to_P2_distance,P1_to_obs_point_0_distance,P1_to_obs_point_1_distance,P1_to_obs_point_2_distance,P1_to_obs_point_3_distance,P1_to_obs_point_4_distance,P1_to_obs_point_5_distance,P1_to_obs_point_6_distance,P1_to_obs_point_7_distance,P1_to_obs_point_8_distance,P1_to_obs_point_9_distance,P1_to_obs_point_10_distance,P1_to_obs_point_11_distance,P1_to_obs_point_12_distance,P1_to_obs_point_13_distance,P1_to_obs_point_14_distance,P1_to_obs_point_15_distance,P1_to_obs_point_16_distance,P1_to_obs_point_17_distance,P1_to_obs_point_18_distance,P1_to_obs_point_19_distance,P1_to_obs_point_20_distance,P1_to_obs_point_21_distance,P1_to_obs_point_22_distance,P1_to_obs_point_23_distance,P1_to_obs_point_24_distance,P1_to_obs_point_25_distance,P1_to_obs_point_26_distance,P1_to_obs_point_27_distance,P1_to_obs_point_28_distance,P1_to_obs_point_29_distance,P1_to_obs_point_30_distance,P1_to_obs_point_31_distance,P1_to_obs_point_32_distance,P1_to_obs_point_33_distance,P1_to_obs_point_34_distance,P1_to_obs_point_35_distance,P1_to_obs_point_36_distance,P1_to_obs_point_37_distance,P1_to_obs_point_38_distance,P1_to_obs_point_39_distance,P1_to_obs_point_40_distance,P1_to_obs_point_41_distance,P1_to_obs_point_42_distance,P1_to_obs_point_43_distance,P1_to_obs_point_44_distance,P1_to_obs_point_45_distance,P1_to_obs_point_46_distance,P1_to_obs_point_47_distance,P1_to_obs_point_48_distance,P1_to_obs_point_49_distance,P2_to_obs_point_0_distance,P2_to_obs_point_1_distance,P2_to_obs_point_2_distance,P2_to_obs_point_3_distance,P2_to_obs_point_4_distance,P2_to_obs_point_5_distance,P2_to_obs_point_6_distance,P2_to_obs_point_7_distance,P2_to_obs_point_8_distance,P2_to_obs_point_9_distance,P2_to_obs_point_10_distance,P2_to_obs_point_11_distance,P2_to_obs_point_12_distance,P2_to_obs_point_13_distance,P2_to_obs_point_14_distance,P2_to_obs_point_15_distance,P2_to_obs_point_16_distance,P2_to_obs_point_17_distance,P2_to_obs_point_18_distance,P2_to_obs_point_19_distance,P2_to_obs_point_20_distance,P2_to_obs_point_21_distance,P2_to_obs_point_22_distance,P2_to_obs_point_23_distance,P2_to_obs_point_24_distance,P2_to_obs_point_25_distance,P2_to_obs_point_26_distance,P2_to_obs_point_27_distance,P2_to_obs_point_28_distance,P2_to_obs_point_29_distance,P2_to_obs_point_30_distance,P2_to_obs_point_31_distance,P2_to_obs_point_32_distance,P2_to_obs_point_33_distance,P2_to_obs_point_34_distance,P2_to_obs_point_35_distance,P2_to_obs_point_36_distance,P2_to_obs_point_37_distance,P2_to_obs_point_38_distance,P2_to_obs_point_39_distance,P2_to_obs_point_40_distance,P2_to_obs_point_41_distance,P2_to_obs_point_42_distance,P2_to_obs_point_43_distance,P2_to_obs_point_44_distance,P2_to_obs_point_45_distance,P2_to_obs_point_46_distance,P2_to_obs_point_47_distance,P2_to_obs_point_48_distance,P2_to_obs_point_49_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,34.828149534536,35.608987629529715,36.40054944640259,37.20215047547655,38.01315561749642,38.8329756778952,39.66106403010388,40.49691346263317,41.340053217188775,42.190046219457976,43.04648650006177,43.139309220245984,43.840620433565945,43.9089968002003,44.553338819890925,44.77722635447622,45.27692569068709,45.65084884205331,46.01086828130936,46.52956049652737,46.75467891024384,47.41307836451879,47.50789408087881,48.27007354458868,48.30113870293329,49.04079934095692,49.04079934095692,49.193495504995376,49.678969393496885,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,277.01624501101014,277.49774773860776,1,4,200,8643
2.0,34.20526275297414,35.0,35.805027579936315,36.61966684720111,37.44329045369811,38.27531841800928,39.11521443121589,39.96248240537617,40.8166632639171,41.67733196834941,42.5440947723653,43.41658669218482,43.86342439892262,44.29446918070021,44.553338819890925,45.17742799230607,45.254833995939045,45.967379738244816,46.06517122512408,46.69047011971501,46.95742752749558,47.4236228055175,47.8539444560216,48.16637831516918,48.27007354458868,48.75448697299562,48.91829923454004,48.91829923454004,49.57822102496216,49.65883607174055,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,276.5375200583096,277.49774773860776,1,4,200,8679
3.0,33.60059523282288,34.40930106817051,35.22782990761707,36.05551275463989,36.89173349139343,37.73592452822641,38.58756276314948,39.44616584663204,40.311288741492746,41.182520563948,42.05948168962618,42.941821107167776,43.829214001622255,44.59820624195552,44.7213595499958,45.27692569068709,45.617978911828175,45.967379738244816,46.51881339845203,46.66904755831214,47.38143096192854,47.4236228055175,47.50789408087881,48.104053883222775,48.16637831516918,48.33218389437829,48.83646178829912,48.83646178829912,49.24428900898052,49.51767361255979,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,276.06158733152284,277.49774773860776,1,4,200,8714
4.0,33.015148038438355,33.83784863137726,34.66987164671943,35.510561809129406,36.359317925395686,37.21558813185679,38.07886552931954,38.948684188300895,39.82461550347976,40.70626487409524,41.593268686170845,42.485291572496,43.382023926967726,44.28317965096906,45.18849411078001,45.34313619501854,46.01086828130936,46.09772228646444,46.69047011971501,46.75467891024384,47.01063709417264,47.38143096192854,47.4236228055175,47.92702786528704,48.08326112068523,48.104053883222775,48.79549159502341,48.79549159502341,48.84669896727925,49.49747468305833,49.76946855251722,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,275.5884612969128,277.49774773860776,1,4,200,8750
5.0,32.449961479175904,33.28663395418648,34.132096331752024,34.9857113690718,35.84689665786984,36.71511950137164,37.589892258425,38.47076812334269,39.35733730830886,40.24922359499622,41.14608122288197,42.04759208325728,42.95346318982906,43.86342439892262,44.77722635447622,45.69463863518345,46.01086828130936,46.09772228646444,46.61544808322666,46.69047011971501,46.75467891024384,47.38143096192854,47.4236228055175,47.53945729601885,48.08326112068523,48.104053883222775,48.46648326421054,48.79549159502341,48.79549159502341,49.39635614091387,49.51767361255979,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,275.118156434649,277.49774773860776,1,4,200,8786
6.0,31.906112267087632,32.7566787083184,33.61547262794322,34.48187929913333,35.35533905932738,36.23534186398688,37.12142238654117,38.01315561749642,38.91015291668744,39.81205847478876,40.718546143004666,41.6293165929973,42.5440947723653,43.46262762420146,44.384682042344295,45.27692569068709,45.31004303683677,45.967379738244816,46.238512086787566,46.66904755831214,46.86149805543992,47.16990566028302,47.38143096192854,47.50789408087881,48.104053883222775,48.104053883222775,48.16637831516918,48.83646178829912,48.83646178829912,49.04079934095692,49.57822102496216,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,274.6506872374435,277.49774773860776,1,4,200,8821
7.0,31.38470965295043,32.2490309931942,33.12099032335839,34.0,34.88552708502482,35.77708763999664,36.6742416417845,37.57658845611187,38.48376280978771,39.395431207184416,40.311288741492746,41.23105625617661,42.15447781671598,43.08131845707603,44.01136216933077,44.553338819890925,44.94441010848846,45.254833995939045,45.880278987817846,45.967379738244816,46.69047011971501,46.8187996428785,47.4236228055175,47.63402145525821,47.75981574503821,48.16637831516918,48.27007354458868,48.70318264754368,48.91829923454004,48.91829923454004,49.64876634922564,49.678969393496885,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,274.1860682091634,277.49774773860776,1,4,200,8857
8.0,30.886890422961,31.76476034853718,32.64965543462902,33.54101966249684,34.438350715445125,35.34119409414458,36.24913792078372,37.16180835212409,38.07886552931954,39.0,39.92492955535426,40.85339643163099,41.78516483155236,42.72001872658765,43.65775990588615,43.840620433565945,44.553338819890925,44.59820624195552,45.27692569068709,45.5411901469428,46.01086828130936,46.48655719667784,46.75467891024384,47.43416490252569,47.50789408087881,48.27007354458868,48.38388161361178,48.41487374764082,49.04079934095692,49.04079934095692,49.678969393496885,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,273.72431386341987,277.49774773860776,1,4,200,8893
9.0,30.4138126514911,31.304951684997057,32.202484376209235,33.1058907144937,34.0147027033899,34.92849839314596,35.84689665786984,36.76955262170047,37.69615364994153,38.62641583165593,39.56008088970496,40.49691346263317,41.43669871020132,42.37924020083418,43.139309220245984,43.32435804486894,43.86342439892262,44.27188724235731,44.59820624195552,45.22167621838005,45.34313619501854,46.09772228646444,46.17358552246078,46.86149805543992,47.12748667179272,47.63402145525821,48.08326112068523,48.41487374764082,49.04079934095692,49.20365840057018,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,273.2654387221333,277.49774773860776,1,4,200,8929
10.0,29.966648127543397,30.870698080866266,31.78049716414141,32.69556544854363,33.61547262794322,34.539832078341085,35.4682957019364,36.40054944640259,37.33630940518894,38.27531841800928,39.21734310225516,40.162171256046406,41.10960958218893,42.05948168962618,42.44997055358225,43.01162633521314,43.18564576337837,43.93176527297759,43.965895873961216,44.68780594300866,44.9221548904324,45.45327270945405,45.880278987817846,46.22769732530488,46.84015371452148,47.01063709417264,47.80167361086848,47.80167361086848,48.60041152089147,48.76474136094644,49.72926703662542,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.4682957019364,36.23534186398688,37.01351104664349,37.8021163428716,38.60051813123757,39.408120990476064,40.22437072223753,41.04875150354759,41.88078318274385,42.42640687119285,42.72001872658765,43.139309220245984,43.56604182158393,43.86342439892262,44.41846462902562,44.59820624195552,45.27692569068709,45.34313619501854,46.09772228646444,46.14108798023731,46.86149805543992,47.01063709417264,47.63402145525821,47.88527957525152,48.41487374764082,48.76474136094644,49.20365840057018,49.64876634922564,49.8196748283246,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,272.8094573140748,277.49774773860776,1,4,200,8964
