P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
452,6,4,0,0,100,463,6,1,0,0,100,15:25:15,6667,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
452,6,4,0,0,100,464,6,1,0,0,100,15:25:15,6704,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
452,6,4,0,0,100,465,6,1,0,0,100,15:25:15,6741,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
452,6,4,0,0,100,466,6,1,0,0,100,15:25:15,6778,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
452,6,4,0,0,100,467,6,1,0,0,100,15:25:15,6815,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
452,6,4,0,0,100,468,6,1,0,0,100,15:25:15,6852,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
452,6,4,0,0,100,469,6,1,0,0,100,15:25:15,6889,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
451,6,0,0,0,100,469,6,4,0,0,100,15:25:16,7963,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
450,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8000,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
449,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8036,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
448,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8071,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
447,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8107,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
446,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8143,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
445,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8179,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
444,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8214,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
443,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8250,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
442,6,0,0,0,100,469,6,4,0,0,100,15:25:17,8286,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
441,6,0,0,0,100,470,6,1,0,0,100,15:25:17,8321,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
440,6,0,0,0,100,471,6,1,0,0,100,15:25:17,8357,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
439,6,0,0,0,100,472,6,1,0,0,100,15:25:17,8393,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
438,6,0,0,0,100,473,6,1,0,0,100,15:25:17,8429,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
437,6,0,0,0,100,474,6,1,0,0,100,15:25:17,8464,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
436,6,0,0,0,100,475,6,1,0,0,100,15:25:17,8500,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
435,6,0,0,0,100,476,6,1,0,0,100,15:25:17,8536,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
434,6,0,0,0,100,477,6,1,0,0,100,15:25:17,8571,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
433,6,0,0,0,100,478,6,1,0,0,100,15:25:17,8607,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
432,6,0,0,0,100,479,6,1,0,0,100,15:25:17,8643,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
431,6,0,0,0,100,480,6,1,0,0,100,15:25:17,8679,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
432,6,0,0,0,100,481,6,1,0,0,100,15:25:17,8714,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
433,6,0,0,0,100,482,6,1,0,0,100,15:25:17,8750,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
434,6,0,0,0,100,483,6,1,0,0,100,15:25:17,8786,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
435,6,0,0,0,100,484,6,1,0,0,100,15:25:17,8821,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
436,6,0,0,0,100,485,6,1,0,0,100,15:25:17,8857,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
